course_name,lesson_name,question_number,correct,attempt,skipped,datetime,student_id
Exploratory_Data_Analysis,Working_with_Colors,50,TRUE,3,FALSE,2025-07-15 02:27:48.15766,1
Exploratory_Data_Analysis,Working_with_Colors,55,TRUE,1,FALSE,2025-07-15 02:28:34.39832,1
Exploratory_Data_Analysis,Working_with_Colors,56,TRUE,1,FALSE,2025-07-15 02:29:09.13336,1
Exploratory_Data_Analysis,Working_with_Colors,57,TRUE,1,FALSE,2025-07-15 02:29:35.09799,1
Exploratory_Data_Analysis,Working_with_Colors,58,TRUE,1,FALSE,2025-07-15 02:30:00.36769,1
Exploratory_Data_Analysis,Working_with_Colors,59,TRUE,1,FALSE,2025-07-15 02:30:25.11859,1
Exploratory_Data_Analysis,Working_with_Colors,60,TRUE,1,FALSE,2025-07-15 02:30:43.9955,1
Exploratory_Data_Analysis,Working_with_Colors,62,TRUE,1,FALSE,2025-07-15 02:30:54.89545,1
Exploratory_Data_Analysis,Working_with_Colors,63,TRUE,1,FALSE,2025-07-15 02:31:01.7283,1
Exploratory_Data_Analysis,Working_with_Colors,64,TRUE,1,FALSE,2025-07-15 02:31:09.73502,1
Exploratory_Data_Analysis,Working_with_Colors,65,TRUE,1,FALSE,2025-07-15 02:31:14.8769,1
Exploratory_Data_Analysis,Working_with_Colors,66,TRUE,1,FALSE,2025-07-15 02:31:22.37865,1
Exploratory_Data_Analysis,Working_with_Colors,67,TRUE,1,FALSE,2025-07-15 02:31:29.40705,1
Exploratory_Data_Analysis,Working_with_Colors,68,TRUE,1,FALSE,2025-07-15 02:31:38.90376,1
Exploratory_Data_Analysis,Working_with_Colors,70,NA,1,FALSE,2025-07-15 02:31:47.56557,1
Exploratory_Data_Analysis,GGPlot2_Part1,7,TRUE,1,FALSE,2025-07-15 02:32:33.5065,1
Exploratory_Data_Analysis,GGPlot2_Part1,8,FALSE,1,FALSE,2025-07-15 02:32:48.27529,1
Exploratory_Data_Analysis,GGPlot2_Part1,8,TRUE,2,FALSE,2025-07-15 02:33:19.02485,1
Exploratory_Data_Analysis,GGPlot2_Part1,9,TRUE,1,FALSE,2025-07-15 02:33:30.89602,1
Exploratory_Data_Analysis,GGPlot2_Part1,13,TRUE,1,FALSE,2025-07-15 02:33:57.36119,1
Exploratory_Data_Analysis,GGPlot2_Part1,14,TRUE,1,FALSE,2025-07-15 02:41:57.30845,1
Exploratory_Data_Analysis,GGPlot2_Part1,15,TRUE,1,FALSE,2025-07-15 02:42:20.66585,1
Exploratory_Data_Analysis,GGPlot2_Part1,17,TRUE,1,FALSE,2025-07-15 02:43:11.53925,1
Exploratory_Data_Analysis,GGPlot2_Part1,19,FALSE,1,FALSE,2025-07-15 02:43:42.58594,1
Exploratory_Data_Analysis,GGPlot2_Part1,19,TRUE,2,FALSE,2025-07-15 02:43:49.47752,1
Exploratory_Data_Analysis,GGPlot2_Part1,20,TRUE,1,FALSE,2025-07-15 02:44:06.65896,1
Exploratory_Data_Analysis,GGPlot2_Part1,22,TRUE,1,FALSE,2025-07-15 02:44:40.4878,1
Exploratory_Data_Analysis,GGPlot2_Part1,23,TRUE,1,FALSE,2025-07-15 02:45:07.45305,1
Exploratory_Data_Analysis,GGPlot2_Part1,25,TRUE,1,FALSE,2025-07-15 02:46:04.26404,1
Exploratory_Data_Analysis,GGPlot2_Part1,29,TRUE,1,FALSE,2025-07-15 02:46:26.18397,1
Exploratory_Data_Analysis,GGPlot2_Part1,31,TRUE,1,FALSE,2025-07-15 02:46:46.74157,1
Exploratory_Data_Analysis,GGPlot2_Part1,32,FALSE,1,FALSE,2025-07-15 02:47:00.37105,1
Exploratory_Data_Analysis,GGPlot2_Part1,32,TRUE,2,FALSE,2025-07-15 02:47:03.2764,1
Exploratory_Data_Analysis,GGPlot2_Part1,34,TRUE,1,FALSE,2025-07-15 02:47:11.01728,1
Exploratory_Data_Analysis,GGPlot2_Part1,35,TRUE,1,FALSE,2025-07-15 02:47:16.53472,1
Exploratory_Data_Analysis,GGPlot2_Part1,36,FALSE,1,FALSE,2025-07-15 02:47:19.78852,1
Exploratory_Data_Analysis,GGPlot2_Part1,36,TRUE,2,FALSE,2025-07-15 02:47:28.21048,1
Exploratory_Data_Analysis,GGPlot2_Part1,37,FALSE,1,FALSE,2025-07-15 02:47:36.02403,1
Exploratory_Data_Analysis,GGPlot2_Part1,37,TRUE,2,FALSE,2025-07-15 02:47:40.09497,1
Exploratory_Data_Analysis,GGPlot2_Part1,38,FALSE,1,FALSE,2025-07-15 02:47:49.73177,1
Exploratory_Data_Analysis,GGPlot2_Part1,38,TRUE,2,FALSE,2025-07-15 02:47:56.16096,1
